State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
ABIA,ABA NORTH,ST.EUGENES BY OKIGWE RD.,01-01-05-015,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES III,218,1297,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,211,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/015/015-1677414457.pdf
ABIA,ABA NORTH,ST.EUGENES BY OKIGWE RD.,01-01-05-016,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES IV,166,954,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,160,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/016/016-1677415283.pdf
ABIA,ABA NORTH,ST.EUGENES BY OKIGWE RD.,01-01-05-018,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES VI,139,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,129,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/018/018-1677415886.pdf
ABIA,ABA NORTH,URATTA,01-01-06-001,URATTA COUNCIL HALL  - HALL PREMISES I,82,829,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,73,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/111/result_160884_1677511752_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-002,URATTA COUNCIL HALL  - HALL PREMISES II,77,848,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,75,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/112/result_160885_1677685163_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-003,URATTA COUNCIL HALL  - HALL PREMISES III,78,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,76,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/113/result_160886_1677512658_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-004,URATTA COUNCIL HALL  - HALL PREMISES IV,64,796,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,57,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/114/result_160887_1677513584_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-005,URATTA COUNCIL HALL  - HALL PREMISES V,75,816,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,69,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/115/result_160888_1677514172_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-007,URATTA COUNCIL HALL  - HALL PREMISES VII,77,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,73,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/117/result_160890_1677514728_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-011,URATTA COUNCIL HALL  - HALL PREMISES XI,80,633,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,78,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/121/result_160894_1677670017_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-012,URATTA COUNCIL HALL  - HALL PREMISES XII,109,928,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,107,0,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/122/result_160895_1677670167_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-013,URATTA COUNCIL HALL  - HALL PREMISES XIII,86,891,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,49,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/123/result_160896_1677670294_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-014,URATTA COUNCIL HALL  - HALL PREMISES XIV,76,850,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,76,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/124/result_160897_1677670519_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-015,URATTA COUNCIL HALL  - HALL PREMISES XV,49,760,TRUE,0,TRUE,FALSE,TRUE,FALSE,TRUE,1,68,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/125/result_160898_1677670846_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-016,URATTA COUNCIL HALL  - HALL PREMISES XVI,64,750,TRUE,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,117,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/126/result_160899_1677670996_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-018,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES I,119,968,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,117,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/128/result_160901_1677671263_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-020,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES III,42,302,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,38,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/130/result_160903_1677671852_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-022,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES V,66,685,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,59,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/132/result_160905_1677672170_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-023,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES VI,71,627,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,69,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/133/result_160906_1677672413_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-024,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES VII,106,752,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,102,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/134/result_160907_1677672654_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-025,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES VIII,98,607,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,1,91,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/025/025-1677407056.pdf
ABIA,ABA NORTH,URATTA,01-01-06-026,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES IX,54,211,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,53,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/136/result_160909_1677673118_thumb.jpg
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-001,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES I,77,434,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,71,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/001/001-1677409976.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-004,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES IV,73,572,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,70,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/004/004-1677411072.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-006,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES VI,70,492,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,77,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/006/006-1677413039.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-007,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES VII,50,471,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,45,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/007/007-1677414175.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-011,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES XI,37,119,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,35,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/011/011-1677415600.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-014,SPORTS CLUB-GOVERNOR'S LODGE III,186,875,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,183,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/014/014-1677416169.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-015,SPORTS CLUB-GOVERNOR'S LODGE IV,184,811,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,108,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/015/015-1677403284.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-016,SPORTS CLUB-GOVERNOR'S LODGE V,122,622,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,120,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/016/016-1677417044.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-017,WATER TANK WATER TANK PREMISES I,185,1236,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,120,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/017/017-1677417379.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-018,WATER TANK WATER TANK PREMISES II,200,1174,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,182,2,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/018/018-1677417880.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-019,WATER TANK WATER TANK PREMISES III,185,1653,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,186,2,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/019/019-1677418257.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-020,WATER TANK WATER TANK PREMISES IV,243,1327,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,219,5,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/020/020-1677418779.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-021,WATER TANK WATER TANK PREMISES V,223,1188,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,216,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/021/021-1677419237.pdf
ABIA,ABA NORTH,OLD ABA GRA,01-01-07-022,WATER TANK WATER TANK PREMISES VI,163,994,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,155,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/022/022-1677419689.pdf
ABIA,ABA NORTH,UMUOLA,01-01-08-001,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES I,180,774,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,173,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/161/result_160961_1677503728_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-002,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES II,142,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,121,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/162/result_160962_1677501628_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-003,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES III,175,1041,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,164,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/163/result_160963_1677503253_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-005,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES V,186,926,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,181,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/165/result_160965_1677503429_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-006,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES VI,218,1078,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,208,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/166/result_160966_1677503948_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-007,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES VII,216,1002,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,208,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/167/result_160967_1677503514_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-008,UMUOLA OKPULOR HALL - COUNCIL HALL I,161,912,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,154,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/168/result_160968_1677501825_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-009,UMUOLA OKPULOR HALL - COUNCIL HALL II,156,935,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,145,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/169/result_160969_1677503869_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-010,UMUOLA OKPULOR HALL - COUNCIL HALL III,161,961,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,149,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/170/result_160970_1677503181_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-011,UMUOLA OKPULOR HALL - COUNCIL HALL IV,150,915,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,911,13,41,820,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/171/result_160971_1677526455_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-013,UMUOLA OKPULOR HALL - COUNCIL HALL VI,149,796,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,148,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/173/result_160973_1677500941_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-014,UMUOLA OKPULOR HALL - COUNCIL HALL VII,112,565,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,2,102,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/174/result_160974_1677502990_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-015,UMUOLA OKPULOR HALL - COUNCIL HALL VIII,124,771,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,120,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/175/result_160975_1677502577_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-016,UMUOLA OKPULOR HALL - COUNCIL HALL IX,116,741,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,111,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/176/result_160976_1677501535_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-017,UMUOLA OKPULOR HALL - COUNCIL HALL X,128,860,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,124,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/177/result_160977_1677502920_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-018,UMUOLA OKPULOR HALL - COUNCIL HALL XI,130,689,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,125,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/178/result_160978_1677502456_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-019,UMUOLA OKPULOR HALL - COUNCIL HALL XII,120,407,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,111,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/179/result_160979_1677498517_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-020,UMUOLA OKPULOR HALL - COUNCIL HALL XIII,168,803,TRUE,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,86,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/180/result_160980_1677502299_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-021,UMUOLA EGBELU HALL - COUNCIL HALL I,207,962,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,202,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/181/result_160981_1677498306_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-022,UMUOLA EGBELU HALL - COUNCIL HALL II,151,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,149,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/182/result_160982_1677502733_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-024,UMUOLA EGBELU HALL - COUNCIL HALL IV,143,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,140,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/184/result_160984_1677498425_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-025,EGBELU VILLAGE SQUARE - VILLAGE SQUARE,157,925,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,146,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/185/result_160985_1677500150_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-001,OSUSU RD.PRIM.SCHOOL-PREMISES I,129,778,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,247,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/186/result_161004_1677510668_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-002,OSUSU RD.PRIM.SCHOOL-PREMISES II,99,831,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,2,109,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/187/result_161005_1677510915_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-004,OSUSU RD.PRIM.SCHOOL-PREMISES IV,92,660,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,90,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/189/result_161007_1677511402_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-005,OSUSU RD.PRIM.SCHOOL-PREMISES V,113,851,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,100,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/190/result_161008_1677511728_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-006,OSUSU RD.PRIM.SCHOOL-PREMISES VI,66,464,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,31,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/191/result_161009_1677511889_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-007,B.T.C-SCHOOL PREMISES I,180,943,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,48,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/192/result_161010_1677512007_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-008,B.T.C-SCHOOL PREMISES II,149,850,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,40,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/193/result_161011_1677512447_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-009,B.T.C-SCHOOL PREMISES III,102,757,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,93,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/194/result_161012_1677490333_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-010,B.T.C-SCHOOL PREMISES IV,153,1188,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,45,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/195/result_161013_1677512840_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-011,B.T.C-SCHOOL PREMISES V,141,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,43,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/196/result_161014_1677512989_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-012,B.T.C-SCHOOL PREMISES VI,128,905,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,31,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/197/result_161015_1677513094_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-013,B.T.C-SCHOOL PREMISES VII,155,1240,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,29,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/198/result_161016_1677513699_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-014,OLD INTERNAL REVENUE-PREMISES I,120,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,74,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/199/result_161017_1677513347_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-015,OLD INTERNAL REVENUE-PREMISES II,97,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/200/result_161018_1677513558_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-016,OLD INTERNAL REVENUE-PREMISES III,113,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,113,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/207/207-1677506145.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-018,OLD INTERNAL REVENUE-PREMISES V,110,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,106,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/209/209-1677505882.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-024,FIRE SERVICE STATION PREMISES I,105,750,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,99,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/215/215-1677496953.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-027,EZIOBU PRIM SCHOOL - SCHOOL  PREMISES II,97,678,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/027/027-1677389056.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-028,EZIOBU PRIM SCHOOL - SCHOOL PREMISES III,19,142,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,17,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/219/219-1677564467.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-029,EZIOBU PRIM SCHOOL  - SCHOOL PREMISES IV,106,761,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/029/029-1677385300.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-032,EZIOBU PRIM SCHOOL  - SCHOOL PREMISES VII,103,767,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,96,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/223/223-1677496625.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-033,OSUSU VILLAGE HALL - COUNCIL HALL I,109,930,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,101,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/224/224-1677564866.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-036,OSUSU VILLAGE HALL - COUNCIL HALL IV,87,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,82,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/227/227-1677507357.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-039,HOLY GHOST COMM.SCHOOL  - SCHOOL PREMISES I,128,952,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,126,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17534/pu/230/230-1677504591.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-040,HOLY GHOST COMM.SCHOOL  - SCHOOL PREMISES II,105,893,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,92,3,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/225/result_161043_1677490559_thumb.jpg
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-042,HOLY GHOST COMM.SCHOOL  - SCHOOL PREMISES IV,51,395,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,51,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/042/042-1677424013.pdf
ABIA,ABA NORTH,OGBOR I,01-01-10-001,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES I,186,775,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1049,14,15,1342,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17535/pu/240/240-1677678673.pdf
ABIA,ABA NORTH,OGBOR I,01-01-10-002,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES II,166,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,896,16,42,623,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17535/pu/241/241-1677684340.pdf
ABIA,ABA NORTH,OGBOR I,01-01-10-003,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES III,138,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1366,12,57,1427,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17535/pu/242/242-1677684521.pdf
ABIA,ABA NORTH,OGBOR I,01-01-10-004,WILCOX MEM. SEC. SCH.  - SCHOOL PREMISES IV,157,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,619,8,59,932,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17535/pu/243/243-1677679383.pdf
